unique_id,for_born,region,fb_num,text,group
IL_Springfield_D7-A,Mixed So. Europ. 10,MW,10,Mixed So Europ,Mixed So Europ
IL_Springfield_D7-B,No 0,MW,0,No,
IL_Springfield_D8,Few 0,MW,0,Few,
IL_Springfield_D9,1 Few,MW,1,Few,
IN_Evansville_A1,None,MW,0,None,
IN_Evansville_A2,None,MW,0,None,
IN_Evansville_B1,None,MW,0,None,
IN_Evansville_B2,None,MW,0,None,
IN_Evansville_B3,None,MW,0,None,
IN_Evansville_C1,Few,MW,5.0344827586206895,Few,
IN_Evansville_C10,None,MW,0,None,
IN_Evansville_C11,None,MW,0,None,
IN_Evansville_C12,,MW,0,,
IN_Evansville_C2,Few,MW,5.0344827586206895,Few,
IN_Evansville_C3,None,MW,0,None,
IN_Evansville_C4,None,MW,0,None,
IN_Evansville_C5,None,MW,0,None,
IN_Evansville_C6,None,MW,0,None,
IN_Evansville_C7,None,MW,0,None,
IN_Evansville_C8,None,MW,0,None,
IN_Evansville_C9,None,MW,0,None,
IN_Evansville_D1,,MW,0,,
IN_Evansville_D2,None,MW,0,None,
IN_Evansville_D3,,MW,0,,
IN_Evansville_D4,Few,MW,5.0344827586206895,Few,
IN_Evansville_D5,,MW,0,,
IN_Evansville_D6,Few,MW,5.0344827586206895,Few,
IN_Evansville_D7,Few,MW,5.0344827586206895,Few,
IN_Fort Wayne_A1,None,MW,0,None,
IN_Fort Wayne_A2,None,MW,0,None,
IN_Fort Wayne_A3,None,MW,0,None,
IN_Fort Wayne_A4,None,MW,0,None,
IN_Fort Wayne_A5,None,MW,0,None,
IN_Fort Wayne_B1,None,MW,0,None,
IN_Fort Wayne_B10,None,MW,0,None,
IN_Fort Wayne_B11,None,MW,0,None,
IN_Fort Wayne_B12,None,MW,0,None,
IN_Fort Wayne_B13,None,MW,0,None,
IN_Fort Wayne_B14,None,MW,0,None,
IN_Fort Wayne_B15,None,MW,0,None,
IN_Fort Wayne_B2,None,MW,0,None,
IN_Fort Wayne_B3,None,MW,0,None,
IN_Fort Wayne_B4,None,MW,0,None,
IN_Fort Wayne_B5,None,MW,0,None,
IN_Fort Wayne_B6,None,MW,0,None,
IN_Fort Wayne_B7,None,MW,0,None,
IN_Fort Wayne_B8,None,MW,0,None,
IN_Fort Wayne_B9,None,MW,0,None,
IN_Fort Wayne_C1,None,MW,0,None,
IN_Fort Wayne_C10,None,MW,0,None,
IN_Fort Wayne_C11,10 Yes,MW,10,Yes,
IN_Fort Wayne_C12,5 Yes,MW,5,Yes,
IN_Fort Wayne_C13,None,MW,0,None,
IN_Fort Wayne_C14,None,MW,0,None,
IN_Fort Wayne_C15,None,MW,0,None,
IN_Fort Wayne_C16,None,MW,0,None,
IN_Fort Wayne_C17,None.,MW,0,None,
IN_Fort Wayne_C18,None,MW,0,None,
IN_Fort Wayne_C19,None,MW,0,None,
IN_Fort Wayne_C2,None,MW,0,None,
IN_Fort Wayne_C3,None,MW,0,None,
IN_Fort Wayne_C4,None,MW,0,None,
IN_Fort Wayne_C5,None,MW,0,None,
IN_Fort Wayne_C6,None,MW,0,None,
IN_Fort Wayne_C7,None,MW,0,None,
IN_Fort Wayne_C8,None,MW,0,None,
IN_Fort Wayne_C9,None,MW,0,None,
IN_Fort Wayne_D1,Yes 50,MW,50,Yes,
IN_Fort Wayne_D2,None,MW,0,None,
IN_Fort Wayne_D3,Yes 40,MW,40,Yes,
IN_Fort Wayne_D4,Yes 10,MW,10,Yes,
IN_Fort Wayne_D5,Yes 5,MW,5,Yes,
IN_Fort Wayne_D6,Yes 10,MW,10,Yes,
IN_Indianapolis_A1,Nominal,MW,0,Nominal,
IN_Indianapolis_A2,None,MW,0,None,
IN_Indianapolis_A3,None,MW,0,None,
IN_Indianapolis_A4,None,MW,0,None,
IN_Indianapolis_A5,1/2 of 1 German,MW,0.5,of German,of German
IN_Indianapolis_B1,"Germans, Italians & Jews 2",MW,2,Germans Italians Jews,Germans Italians Jews
IN_Indianapolis_B10,Nominal,MW,0,Nominal,
IN_Indianapolis_B11,German 2,MW,2,German,German
IN_Indianapolis_B12,Nominal,MW,0,Nominal,
IN_Indianapolis_B13,German  4,MW,4,German,German
IN_Indianapolis_B14,None,MW,0,None,
IN_Indianapolis_B15,Nominal,MW,0,Nominal,
IN_Indianapolis_B16,Nominal,MW,0,Nominal,
IN_Indianapolis_B17,None,MW,0,None,
IN_Indianapolis_B2,Nominal,MW,0,Nominal,
IN_Indianapolis_B3,None,MW,0,None,
IN_Indianapolis_B4,Nominal,MW,0,Nominal,
IN_Indianapolis_B5,Nominal,MW,0,Nominal,
IN_Indianapolis_B6,Nominal,MW,0,Nominal,
IN_Indianapolis_B7,Nominal,MW,0,Nominal,
IN_Indianapolis_B8,Mixed 2,MW,2,Mixed,Mixed
IN_Indianapolis_B9,Nominal,MW,0,Nominal,
IN_Indianapolis_C1,None,MW,0,None,
IN_Indianapolis_C10,Nominal,MW,0,Nominal,
IN_Indianapolis_C11,Nominal,MW,0,Nominal,
IN_Indianapolis_C12,Nominal,MW,0,Nominal,
IN_Indianapolis_C13,Nominal,MW,0,Nominal,
IN_Indianapolis_C14,Nominal,MW,0,Nominal,
IN_Indianapolis_C15,Nominal,MW,0,Nominal,
IN_Indianapolis_C16,Nominal,MW,0,Nominal,
IN_Indianapolis_C17,Nominal,MW,0,Nominal,
IN_Indianapolis_C18,Nominal,MW,0,Nominal,
IN_Indianapolis_C19,Nominal,MW,0,Nominal,
IN_Indianapolis_C2,Nominal,MW,0,Nominal,
IN_Indianapolis_C20,Various  15,MW,15,Various,Various
IN_Indianapolis_C21,Nominal,MW,0,Nominal,
IN_Indianapolis_C22,Nominal,MW,0,Nominal,
IN_Indianapolis_C23,None,MW,0,None,
IN_Indianapolis_C24,5 German-Danish,MW,5,German Danish,German Danish
IN_Indianapolis_C3,Nominal,MW,0,Nominal,
IN_Indianapolis_C4,Nominal,MW,0,Nominal,
IN_Indianapolis_C5,Nominal,MW,0,Nominal,
IN_Indianapolis_C6,Nominal,MW,0,Nominal,
IN_Indianapolis_C7,None,MW,0,None,
IN_Indianapolis_C8,Nominal,MW,0,Nominal,
IN_Indianapolis_C9,None,MW,0,None,
IN_Indianapolis_D1,Nominal,MW,0,Nominal,
IN_Indianapolis_D10,Nominal,MW,0,Nominal,
IN_Indianapolis_D11,Italians  2%,MW,2,Italians,Italians
IN_Indianapolis_D12,1% Various,MW,1,Various,Various
IN_Indianapolis_D13,Nominal,MW,0,Nominal,
IN_Indianapolis_D14,Nominal,MW,0,Nominal,
IN_Indianapolis_D15,Nominal,MW,0,Nominal,
IN_Indianapolis_D16,Few,MW,5.0344827586206895,Few,
IN_Indianapolis_D17,"German, Italian 5%",MW,5,German Italian,German Italian
IN_Indianapolis_D18,"Turkish, Russian, Jew 15",MW,15,Turkish Russian Jew,Turkish Russian Jew
IN_Indianapolis_D19,Various 1,MW,1,Various,Various
IN_Indianapolis_D2,Nominal,MW,0,Nominal,
IN_Indianapolis_D20,Nominal,MW,0,Nominal,
IN_Indianapolis_D21,Various  10,MW,10,Various,Various
IN_Indianapolis_D22,3 Various,MW,3,Various,Various
IN_Indianapolis_D23,15 Mixed,MW,15,Mixed,Mixed
IN_Indianapolis_D24,Nominal,MW,0,Nominal,
IN_Indianapolis_D25,Few,MW,5.0344827586206895,Few,
IN_Indianapolis_D26,Nominal,MW,0,Nominal,
IN_Indianapolis_D27,Nominal,MW,0,Nominal,
IN_Indianapolis_D3,Nominal,MW,0,Nominal,
IN_Indianapolis_D4,Nominal,MW,0,Nominal,
IN_Indianapolis_D5,Nominal,MW,0,Nominal,
IN_Indianapolis_D6,Nominal,MW,0,Nominal,
IN_Indianapolis_D7,Nominal,MW,0,Nominal,
IN_Indianapolis_D8,1% Southern Europe,MW,1,Southern Europe,Southern Europe
IN_Indianapolis_D9,Italian  1%,MW,1,Italian,Italian
IN_Muncie_B1,none N/A,MW,0,none N A,none
IN_Muncie_B2,none N/A,MW,0,none N A,none
IN_Muncie_B3,none N/A,MW,0,none N A,none
IN_Muncie_C1,none,MW,0,none,
IN_Muncie_C10,N/A none,MW,0,N A none,
IN_Muncie_C11,none N/A,MW,0,none N A,none
IN_Muncie_C12,none N/A,MW,0,none N A,none
IN_Muncie_C13,none N/A,MW,0,none N A,none
IN_Muncie_C14,N/A none,MW,0,N A none,
IN_Muncie_C15,none N/A,MW,0,none N A,none
IN_Muncie_C2,none N/A,MW,0,none N A,none
IN_Muncie_C3,none N/A,MW,0,none N A,none
IN_Muncie_C4,N/A none,MW,0,N A none,
IN_Muncie_C5,none N/A,MW,0,none N A,none
IN_Muncie_C6,N/A none,MW,0,N A none,
IN_Muncie_C7,N/A none,MW,0,N A none,
IN_Muncie_C8,none N/A,MW,0,none N A,none
IN_Muncie_C9,N/A none,MW,0,N A none,
IN_Muncie_D1,N/A none,MW,0,N A none,
IN_Muncie_D2,N/A none,MW,0,N A none,
IN_Muncie_D3,none N/A,MW,0,none N A,none
IN_Muncie_D4,100% yes,MW,100,yes,
IN_Muncie_D5,none N/A,MW,0,none N A,none
IN_Muncie_D6,N/A none,MW,0,N A none,
IN_Muncie_D7,N/A none,MW,0,N A none,
IN_South Bend_A1,None,MW,0,None,
IN_South Bend_A2,None,MW,0,None,
IN_South Bend_A3,None,MW,0,None,
IN_South Bend_A4,None,MW,0,None,
IN_South Bend_A5,Polish 5,MW,5,Polish,Polish
IN_South Bend_A6,None,MW,0,None,
IN_South Bend_B1,None,MW,0,None,
IN_South Bend_B10,75 Belgian,MW,75,Belgian,Belgian
IN_South Bend_B11,None,MW,0,None,
IN_South Bend_B12,None,MW,0,None,
IN_South Bend_B13,None,MW,0,None,
IN_South Bend_B2,none,MW,0,none,
IN_South Bend_B3,None,MW,0,None,
IN_South Bend_B4,None,MW,0,None,
IN_South Bend_B5,None,MW,0,None,
IN_South Bend_B6,None,MW,0,None,
IN_South Bend_B7,None,MW,0,None,
IN_South Bend_B8,Mixed,MW,28.808823529411764,Mixed,Mixed
IN_South Bend_B9,None,MW,0,None,
IN_South Bend_C1,Few,MW,5.0344827586206895,Few,
IN_South Bend_C10,Nominal,MW,0,Nominal,
IN_South Bend_C2,20 Hungarian,MW,20,Hungarian,Hungarian
IN_South Bend_C3,Polish 95,MW,95,Polish,Polish
IN_South Bend_C4,Few,MW,5.0344827586206895,Few,
IN_South Bend_C5,Few German,MW,5.0344827586206895,Few German,German
IN_South Bend_C6,Very few,MW,3.5,Very few,
IN_South Bend_C7,Few,MW,5.0344827586206895,Few,
IN_South Bend_C8,5 Italian,MW,5,Italian,Italian
IN_South Bend_C9,Italian 20,MW,20,Italian,Italian
IN_South Bend_D1,Very few,MW,3.5,Very few,
IN_South Bend_D10,Mixed 4,MW,4,Mixed,Mixed
IN_South Bend_D2,None,MW,0,None,
IN_South Bend_D3,30 Mixed,MW,30,Mixed,Mixed
IN_South Bend_D4,Polish 30,MW,30,Polish,Polish
IN_South Bend_D5,Mixed 10,MW,10,Mixed,Mixed
IN_South Bend_D6,22 Polish,MW,22,Polish,Polish
IN_South Bend_D7,Few,MW,5.0344827586206895,Few,
IN_South Bend_D8,None,MW,0,None,
IN_South Bend_D9,2%,MW,2,,
KS_Wichita_A1,None,MW,0,None,
KS_Wichita_A2,None,MW,0,None,
KS_Wichita_A3,No,MW,0,No,
KS_Wichita_A4,None,MW,0,None,
KS_Wichita_A5,None,MW,0,None,
KS_Wichita_A6,No,MW,0,No,
KS_Wichita_A7,No,MW,0,No,
KS_Wichita_B1,None,MW,0,None,
KS_Wichita_B2,None,MW,0,None,
KS_Wichita_B3,No,MW,0,No,
KS_Wichita_B4,No,MW,0,No,
KS_Wichita_B5,No,MW,0,No,
KS_Wichita_C1,No,MW,0,No,
KS_Wichita_C2,very few,MW,3.5,very few,
KS_Wichita_C3,none,MW,0,none,
KS_Wichita_C4,few,MW,5.0344827586206895,few,
KS_Wichita_C5,few,MW,5.0344827586206895,few,
KS_Wichita_C6,,MW,0,,
KS_Wichita_D1,scattered few,MW,5.0344827586206895,scattered few,
KS_Wichita_D10,very few,MW,3.5,very few,
KS_Wichita_D11,Comparatively small,MW,1,Comparatively small,Comparatively
KS_Wichita_D12,Some Assyrians,MW,55.6,Some Assyrians,Assyrians
KS_Wichita_D13,various,MW,9.952380952380953,various,various
KS_Wichita_D2,8 various kinds,MW,8,various kinds,various
KS_Wichita_D3,Various,MW,9.952380952380953,Various,Various
KS_Wichita_D4,small number,MW,1,small number,
KS_Wichita_D5,very few,MW,3.5,very few,
KS_Wichita_D6,small number 1,MW,1,small number,
KS_Wichita_D7,various 2,MW,2,various,various
KS_Wichita_D8,various 8,MW,8,various,various
KS_Wichita_D9,2 various,MW,2,various,various
MA_Brockton_A1,none,NE,0,none,
MA_Brockton_A2,none,NE,0,none,
MA_Brockton_B1,50 Swedish,NE,50,Swedish,Swedish
MA_Brockton_B2,None,NE,0,None,
MA_Brockton_B3,none,NE,0,none,
MA_Brockton_C1,50 Swedish,NE,50,Swedish,Swedish
MA_Brockton_C10,Irish and Swedish 50,NE,50,Irish and Swedish,Irish  Swedish
MA_Brockton_C2,None,NE,0,None,
MA_Brockton_C3,none,NE,0,none,
MA_Brockton_C4,Irish,NE,NA,Irish,Irish
MA_Brockton_C5,English 15,NE,15,English,English
MA_Brockton_C6,Poles and Lithuanians 75,NE,75,Poles and Lithuanians,Poles  Lithuanians
MA_Brockton_C7,"80 French, Italian & Jewish",NE,80,French Italian Jewish,French Italian Jewish
MA_Brockton_C8,Swedish  20 none,NE,20,Swedish none,Swedish
MA_Brockton_D1,Irish and Italian 50,NE,50,Irish and Italian,Irish  Italian
MA_Haverhill_A1,,NE,0,,
MA_Haverhill_A2,,NE,0,,
MA_Haverhill_B1,,NE,0,,
MA_Haverhill_B2,,NE,0,,
MA_Haverhill_B3,,NE,0,,
MA_Haverhill_B4,,NE,0,,
MA_Haverhill_B5,,NE,0,,
MA_Haverhill_C1,,NE,0,,
MA_Haverhill_C10,25 mixed,NE,25,mixed,mixed
MA_Haverhill_C2,20 various,NE,20,various,various
MA_Haverhill_C3,,NE,0,,
MA_Haverhill_C4,"French at east Italians, south 60",NE,60,French at east Italians south,French at east Italians south
MA_Haverhill_C5,20 Irish & various,NE,20,Irish various,Irish various
MA_Haverhill_C6,,NE,0,,
MA_Haverhill_C7,,NE,0,,
MA_Haverhill_C8,,NE,0,,
MA_Haverhill_C9,,NE,0,,
MA_Haverhill_D1,,NE,0,,
MA_Haverhill_D2,"Greek, Poles, French",NE,NA,Greek Poles French,Greek Poles French
MA_Haverhill_D3,Irish and mixed,NE,33.8421052631579,Irish and mixed,Irish  mixed
MA_Haverhill_D4,Polish-Italians 85,NE,85,Polish Italians,Polish Italians
MA_Haverhill_D5,Polish etc 75,NE,75,Polish etc,Polish etc
MA_Haverhill_D6,,NE,0,,
MA_Haverhill_D7,20 Italian,NE,20,Italian,Italian
MA_Haverhill_D8,,NE,0,,
MD_Baltimore_A1,None N/A,NE,0,None N A,None
MD_Baltimore_A2,No,NE,0,No,
MD_Baltimore_A3,None,NE,0,None,
MD_Baltimore_A4,None,NE,0,None,
MD_Baltimore_A5,None,NE,0,None,
MD_Baltimore_A6,,NE,0,,
MD_Baltimore_B1,No,NE,0,No,
MD_Baltimore_B10,mixture,NE,33.8421052631579,mixture,mixture
MD_Baltimore_B11,None,NE,0,None,
MD_Baltimore_B12,Few,NE,2.1088,Few,
MD_Baltimore_B14,No,NE,0,No,
MD_Baltimore_B15,No,NE,0,No,
MD_Baltimore_B16,None,NE,0,None,
MD_Baltimore_B17,None,NE,0,None,
MD_Baltimore_B18,No,NE,0,No,
MD_Baltimore_B19,No,NE,0,No,
MD_Baltimore_B2,No,NE,0,No,
MD_Baltimore_B20,No,NE,0,No,
MD_Baltimore_B21,,NE,0,,
MD_Baltimore_B22,,NE,0,,
MD_Baltimore_B23,,NE,0,,
MD_Baltimore_B3,No,NE,0,No,
MD_Baltimore_B4,small,NE,1,small,
MD_Baltimore_B5,very few,NE,3.5,very few,
MD_Baltimore_B6,No,NE,0,No,
MD_Baltimore_B7,No,NE,0,No,
MD_Baltimore_B8,No,NE,0,No,
MD_Baltimore_B9,No,NE,0,No,
MD_Baltimore_C1,mixture mixture,NE,33.8421052631579,mixture mixture,mixture mixture
MD_Baltimore_C10,No,NE,0,No,
MD_Baltimore_C11,10 mixture,NE,10,mixture,mixture
MD_Baltimore_C12,mixture 11,NE,11,mixture,mixture
MD_Baltimore_C13,20 mixture,NE,20,mixture,mixture
MD_Baltimore_C14,No,NE,0,No,
MD_Baltimore_C15,,NE,0,,
MD_Baltimore_C16,,NE,0,,
MD_Baltimore_C17,nominal,NE,0,nominal,
MD_Baltimore_C18,,NE,0,,
MD_Baltimore_C19,,NE,0,,
MD_Baltimore_C2,20 mixture,NE,20,mixture,mixture
MD_Baltimore_C20,,NE,0,,
MD_Baltimore_C21,,NE,0,,
MD_Baltimore_C22,,NE,0,,
MD_Baltimore_C3,6 mixture,NE,6,mixture,mixture
MD_Baltimore_C4,5 mixture,NE,5,mixture,mixture
MD_Baltimore_C5,3 Mixture,NE,3,Mixture,Mixture
MD_Baltimore_C6,nominal,NE,0,nominal,
MD_Baltimore_C7,No,NE,0,No,
MD_Baltimore_C8,small,NE,1,small,
MD_Baltimore_C9,None,NE,0,None,
MD_Baltimore_D1,25 Italians,NE,25,Italians,Italians
MD_Baltimore_D2,30 Polish,NE,30,Polish,Polish
MD_Baltimore_D4,mixture 15,NE,15,mixture,mixture
MD_Baltimore_D5,mixture 80,NE,80,mixture,mixture
MD_Baltimore_D6,mixture 35,NE,35,mixture,mixture
MD_Baltimore_D8,mixture 40,NE,40,mixture,mixture
MD_Baltimore_D9,mixture 11.4,NE,11,mixture,mixture
MI_Battle Creek_A1,None,MW,0,None,
MI_Battle Creek_A2,None,MW,0,None,
MI_Battle Creek_A3,None,MW,0,None,
MI_Battle Creek_B1,None,MW,0,None,
MI_Battle Creek_B2,None,MW,0,None,
MI_Battle Creek_B3,None,MW,0,None,
MI_Battle Creek_B4,None,MW,0,None,
MI_Battle Creek_B5,None,MW,0,None,
MI_Battle Creek_B6,None,MW,0,None,
MI_Battle Creek_B7,None,MW,0,None,
MI_Battle Creek_B8,None,MW,0,None,
MI_Battle Creek_C1,None,MW,0,None,
MI_Battle Creek_C10,A few 5,MW,5,A few,A
MI_Battle Creek_C11,None,MW,0,None,
MI_Battle Creek_C12,None,MW,0,None,
MI_Battle Creek_C13,None,MW,0,None,
MI_Battle Creek_C14,None,MW,0,None,
MI_Battle Creek_C15,None,MW,0,None,
MI_Battle Creek_C16,Few 5,MW,5,Few,
MI_Battle Creek_C17,None,MW,0,None,
MI_Battle Creek_C2,None,MW,0,None,
MI_Battle Creek_C3,None,MW,0,None,
MI_Battle Creek_C4,None,MW,0,None,
MI_Battle Creek_C5,A few 10,MW,10,A few,A
MI_Battle Creek_C6,None,MW,0,None,
MI_Battle Creek_C7,Few 10,MW,10,Few,
MI_Battle Creek_C8,None,MW,0,None,
MI_Battle Creek_C9,None,MW,0,None,
MI_Battle Creek_D1,A few 5,MW,5,A few,A
MI_Battle Creek_D10,No,MW,0,No,
MI_Battle Creek_D11,None,MW,0,None,
MI_Battle Creek_D2,None,MW,0,None,
MI_Battle Creek_D3,5 Yes,MW,5,Yes,
MI_Battle Creek_D4,Few 5,MW,5,Few,
MI_Battle Creek_D5,Yes 20,MW,20,Yes,
MI_Battle Creek_D6,Few 15,MW,15,Few,
MI_Battle Creek_D7,None,MW,0,None,
MI_Battle Creek_D8,Yes 15,MW,15,Yes,
MI_Battle Creek_D9,Yes 30,MW,30,Yes,
MI_Bay City_A1,none,MW,0,none,
MI_Bay City_B1,,MW,0,,
MI_Bay City_B2,,MW,0,,
MI_Bay City_B3,,MW,0,,
MI_Bay City_C1,French,MW,NA,French,French
MI_Bay City_C2,Polish 40,MW,40,Polish,Polish
MI_Bay City_C3,No,MW,0,No,
MI_Bay City_C4,Nominal,MW,0,Nominal,
MI_Bay City_C5,German,MW,NA,German,German
MI_Bay City_D1,Mixed,MW,28.808823529411764,Mixed,Mixed
MI_Bay City_D2,mixed,MW,28.808823529411764,mixed,mixed
MI_Bay City_D3,French,MW,NA,French,French
MI_Bay City_D4,German,MW,NA,German,German
MI_Bay City_D5,Very few,MW,3.5,Very few,
MI_Bay City_D6,French,MW,NA,French,French
MI_Bay City_D7,None in particular.,MW,0,None in particular,None in particular
MI_Bay City_D8,None in particular.,MW,0,None in particular,None in particular
MI_Flint_A1,None,MW,0,None,
MI_Flint_A2,None,MW,0,None,
MI_Flint_B1,Few,MW,5.0344827586206895,Few,
MI_Flint_B2,Few,MW,5.0344827586206895,Few,
MI_Flint_B3,No,MW,0,No,
MI_Flint_B4,None,MW,0,None,
MI_Flint_B5,None,MW,0,None,
MI_Flint_B6,None,MW,0,None,
MI_Flint_B7,None,MW,0,None,
MI_Flint_C1,None,MW,0,None,
MI_Flint_C10,Yes 25,MW,25,Yes,
MI_Flint_C11,40 Yes,MW,40,Yes,
MI_Flint_C12,None,MW,0,None,
MI_Flint_C13,None,MW,0,None,
MI_Flint_C14,None,MW,0,None,
MI_Flint_C15,None,MW,0,None,
MI_Flint_C16,None,MW,0,None,
MI_Flint_C17,None,MW,0,None,
MI_Flint_C18,None,MW,0,None,
MI_Flint_C2,Yes 5,MW,5,Yes,
MI_Flint_C3,Yes 10,MW,10,Yes,
MI_Flint_C4,None,MW,0,None,
MI_Flint_C5,None,MW,0,None,
MI_Flint_C6,None,MW,0,None,
MI_Flint_C7,No,MW,0,No,
MI_Flint_C8,None,MW,0,None,
MI_Flint_C9,None,MW,0,None,
MI_Flint_D1,10 Yes,MW,10,Yes,
MI_Flint_D10,Yes 25,MW,25,Yes,
MI_Flint_D11,Yes 30,MW,30,Yes,
MI_Flint_D12,Yes 40,MW,40,Yes,
MI_Flint_D13,Yes 10,MW,10,Yes,
MI_Flint_D14,Yes 10,MW,10,Yes,
MI_Flint_D15,None,MW,0,None,
MI_Flint_D16,10 Yes,MW,10,Yes,
MI_Flint_D17,None,MW,0,None,
MI_Flint_D18,10 Yes,MW,10,Yes,
MI_Flint_D19,20 Yes,MW,20,Yes,
MI_Flint_D2,10 Few,MW,10,Few,
MI_Flint_D20,Yes 10,MW,10,Yes,
MI_Flint_D21,Yes 10,MW,10,Yes,
MI_Flint_D22,None,MW,0,None,
MI_Flint_D23,None,MW,0,None,
MI_Flint_D3,Few 10,MW,10,Few,
MI_Flint_D4,5 Yes,MW,5,Yes,
MI_Flint_D5,None,MW,0,None,
MI_Flint_D6,None,MW,0,None,
MI_Flint_D7,None,MW,0,None,
MI_Flint_D8,None,MW,0,None,
MI_Flint_D9,10 Yes,MW,10,Yes,
MI_Kalamazoo_A1,none N/A,MW,0,none N A,none
MI_Kalamazoo_A2,N/A none,MW,0,N A none,
MI_Kalamazoo_A3,none N/A,MW,0,none N A,none
MI_Kalamazoo_B1,none N/A,MW,0,none N A,none
MI_Kalamazoo_B2,none N/A,MW,0,none N A,none
MI_Kalamazoo_B3,N/A none,MW,0,N A none,
MI_Kalamazoo_B4,none N/A,MW,0,none N A,none
MI_Kalamazoo_B5,none N/A,MW,0,none N A,none
MI_Kalamazoo_B6,none N/A,MW,0,none N A,none
MI_Kalamazoo_B7,N/A none,MW,0,N A none,
MI_Kalamazoo_B8,none N/A,MW,0,none N A,none
MI_Kalamazoo_B9,none N/A,MW,0,none N A,none
MI_Kalamazoo_C1,N/A none,MW,0,N A none,
MI_Kalamazoo_C10,N/A none,MW,0,N A none,
MI_Kalamazoo_C11,few 5%,MW,5,few,
MI_Kalamazoo_C12,N/A none,MW,0,N A none,
MI_Kalamazoo_C13,N/A none,MW,0,N A none,
MI_Kalamazoo_C14,N/A none,MW,0,N A none,
MI_Kalamazoo_C15,none N/A,MW,0,none N A,none
MI_Kalamazoo_C16,N/A none,MW,0,N A none,
MI_Kalamazoo_C17,75% yes,MW,75,yes,
MI_Kalamazoo_C18,N/A none,MW,0,N A none,
MI_Kalamazoo_C19,yes 10%,MW,10,yes,
MI_Kalamazoo_C2,none N/A,MW,0,none N A,none
MI_Kalamazoo_C20,N/A none,MW,0,N A none,
MI_Kalamazoo_C21,none N/A,MW,0,none N A,none
MI_Kalamazoo_C22,N/A none,MW,0,N A none,
MI_Kalamazoo_C23,none N/A,MW,0,none N A,none
MI_Kalamazoo_C24,N/A none,MW,0,N A none,
MI_Kalamazoo_C3,N/A none,MW,0,N A none,
MI_Kalamazoo_C4,N/A none,MW,0,N A none,
MI_Kalamazoo_C5,none N/A,MW,0,none N A,none
MI_Kalamazoo_C6,yes 80%,MW,80,yes,
MI_Kalamazoo_C7,80% yes,MW,80,yes,
MI_Kalamazoo_C8,N/A none,MW,0,N A none,
MI_Kalamazoo_C9,N/A none,MW,0,N A none,
MI_Kalamazoo_D1,yes 25%,MW,25,yes,
MI_Kalamazoo_D2,10% yes,MW,10,yes,
MI_Kalamazoo_D3,N/A none,MW,0,N A none,
MI_Kalamazoo_D4,yes 75%,MW,75,yes,
MI_Kalamazoo_D5,50% yes,MW,50,yes,
MI_Kalamazoo_D6,yes 50%,MW,50,yes,
MI_Kalamazoo_D7,yes 50%,MW,50,yes,
MI_Pontiac_A1,None,MW,0,None,
MI_Pontiac_A2,None,MW,0,None,
MI_Pontiac_A3,None,MW,0,None,
MI_Pontiac_B1,None,MW,0,None,
MI_Pontiac_B2,None,MW,0,None,
MI_Pontiac_B3,None,MW,0,None,
MI_Pontiac_B4,None,MW,0,None,
MI_Pontiac_B5,None,MW,0,None,
MI_Pontiac_B6,None,MW,0,None,
MI_Pontiac_B7,None,MW,0,None,
MI_Pontiac_B8,None,MW,0,None,
MI_Pontiac_C1,None,MW,0,None,
MI_Pontiac_C10,None,MW,0,None,
MI_Pontiac_C11,None,MW,0,None,
MI_Pontiac_C12,None,MW,0,None,
MI_Pontiac_C13,None,MW,0,None,
MI_Pontiac_C14,None,MW,0,None,
MI_Pontiac_C2,None,MW,0,None,
MI_Pontiac_C3,None,MW,0,None,
MI_Pontiac_C4,None,MW,0,None,
MI_Pontiac_C5,None,MW,0,None,
MI_Pontiac_C6,None,MW,0,None,
MI_Pontiac_C7,None,MW,0,None,
MI_Pontiac_C8,None,MW,0,None,
MI_Pontiac_C9,None,MW,0,None,
MI_Pontiac_D1,None,MW,0,None,
MI_Pontiac_D2,None,MW,0,None,
MI_Pontiac_D3,None,MW,0,None,
MI_Pontiac_D4,None,MW,0,None,
MI_Pontiac_D5,Yes 5,MW,5,Yes,
MI_Pontiac_D6,None,MW,0,None,
MI_Pontiac_D7,Yes 90,MW,90,Yes,
MI_Pontiac_D8,Yes 90,MW,90,Yes,
MI_Pontiac_D9,Yes 30,MW,30,Yes,
MI_Saginaw_A1,None,MW,0,None,
MI_Saginaw_A2,None,MW,0,None,
MI_Saginaw_A3,None,MW,0,None,
MI_Saginaw_A4,None,MW,0,None,
MI_Saginaw_A5,None,MW,0,None,
MI_Saginaw_B1,None,MW,0,None,
MI_Saginaw_B2,No,MW,0,No,
MI_Saginaw_B3,0 None,MW,0,None,
MI_Saginaw_B4,No,MW,0,No,
MI_Saginaw_C1,Italians,MW,NA,Italians,Italians
MI_Saginaw_C10,None 0,MW,0,None,
MI_Saginaw_C11,Polish,MW,NA,Polish,Polish
MI_Saginaw_C12,Polish Substantial,MW,10,Polish Substantial,Polish
MI_Saginaw_C13,Few if any,MW,5.0344827586206895,Few if any,if any
MI_Saginaw_C14,Polish etc.,MW,NA,Polish etc,Polish etc
MI_Saginaw_C15,"Polish, etc.",MW,NA,Polish etc,Polish etc
MI_Saginaw_C16,French,MW,NA,French,French
MI_Saginaw_C2,No,MW,0,No,
MI_Saginaw_C3,No,MW,0,No,
